Date,Date,Precipitation,Temperature,Wind
1959-11-14,1959-11-14,58.0,5.0,35.0
1959-11-15,1959-11-15,118.0,5.3,22.0
1959-11-16,1959-11-16,103.0,1.7,25.0
1959-11-17,1959-11-17,1.0,-0.5,46.0
1959-11-18,1959-11-18,2.0,1.4,56.0
1959-11-19,1959-11-19,1.0,7.1,21.0
1959-11-20,1959-11-20,0.0,7.7,23.0
1959-11-21,1959-11-21,0.0,3.6,28.0
1959-11-22,1959-11-22,0.0,2.8,24.0
1959-11-23,1959-11-23,0.0,3.5,8.0
1959-11-24,1959-11-24,0.0,-0.7,16.0
1959-11-25,1959-11-25,2.0,-1.1,24.0
1959-11-26,1959-11-26,0.0,1.4,29.0
1959-11-27,1959-11-27,15.0,4.5,17.0
1959-11-28,1959-11-28,1.0,6.6,34.0
1959-11-29,1959-11-29,0.0,5.8,29.0
1959-11-30,1959-11-30,0.0,3.1,34.0
1959-12-01,1959-12-01,0.0,5.6,35.0
1959-12-02,1959-12-02,3.0,3.6,29.0
1959-12-03,1959-12-03,3.0,4.9,29.0
1959-12-04,1959-12-04,1.0,3.8,21.0
1959-12-05,1959-12-05,0.0,2.2,17.0
1959-12-06,1959-12-06,0.0,0.3,32.0
1959-12-07,1959-12-07,0.0,-7.3,65.0
1959-12-08,1959-12-08,0.0,-7.1,58.0
1959-12-09,1959-12-09,0.0,-6.0,32.0
1959-12-10,1959-12-10,0.0,-3.8,38.0
1959-12-11,1959-12-11,2.0,-2.2,51.0
1959-12-12,1959-12-12,0.0,0.0,19.0
1959-12-13,1959-12-13,1.0,-1.0,8.0
1959-12-14,1959-12-14,0.0,-2.0,25.0
1959-12-15,1959-12-15,0.0,-2.1,39.0
1959-12-16,1959-12-16,3.0,-0.2,21.0
1959-12-17,1959-12-17,20.0,5.3,46.0
1959-12-18,1959-12-18,17.0,6.0,45.0
1959-12-19,1959-12-19,31.0,4.1,49.0
1959-12-20,1959-12-20,14.0,8.1,56.0
1959-12-21,1959-12-21,1.0,4.4,29.0
1959-12-22,1959-12-22,53.0,2.6,31.0
1959-12-23,1959-12-23,60.0,4.5,45.0
1959-12-24,1959-12-24,5.0,3.2,22.0
1959-12-25,1959-12-25,61.0,5.2,32.0
1959-12-26,1959-12-26,84.0,6.9,60.0
1959-12-27,1959-12-27,49.0,6.8,72.0
1959-12-28,1959-12-28,0.0,4.9,35.0
1959-12-29,1959-12-29,26.0,4.9,39.0
1959-12-30,1959-12-30,11.0,6.5,75.0
1959-12-31,1959-12-31,2.0,6.4,36.0
1960-01-01,1960-01-01,42.0,8.8,36.0
1960-01-02,1960-01-02,2.0,5.6,25.0
1960-01-03,1960-01-03,0.0,3.6,16.0
1960-01-04,1960-01-04,2.0,3.8,20.0
1960-01-05,1960-01-05,51.0,6.4,48.0
1960-01-06,1960-01-06,37.0,5.1,54.0
1960-01-07,1960-01-07,75.0,5.9,47.0
1960-01-08,1960-01-08,6.0,0.4,44.0
1960-01-09,1960-01-09,0.0,-5.0,44.0
1960-01-10,1960-01-10,21.0,-5.1,36.0
1960-01-11,1960-01-11,11.0,-5.4,26.0
1960-01-12,1960-01-12,6.0,-7.8,20.0
1960-01-13,1960-01-13,33.0,-6.9,21.0
1960-01-14,1960-01-14,8.0,-5.9,53.0
1960-01-15,1960-01-15,0.0,-8.0,6.0
1960-01-16,1960-01-16,28.0,-2.6,35.0
1960-01-17,1960-01-17,16.0,-3.8,30.0
1960-01-18,1960-01-18,12.0,1.0,67.0
1960-01-19,1960-01-19,28.0,3.1,69.0
1960-01-20,1960-01-20,66.0,0.9,79.0
1960-01-21,1960-01-21,15.0,-1.4,21.0
1960-01-22,1960-01-22,18.0,2.7,29.0
1960-01-23,1960-01-23,5.0,6.1,33.0
1960-01-24,1960-01-24,1.0,8.4,43.0
1960-01-25,1960-01-25,41.0,6.8,36.0
1960-01-26,1960-01-26,1.0,4.5,43.0
1960-01-27,1960-01-27,32.0,2.8,13.0
1960-01-28,1960-01-28,65.0,5.1,40.0
1960-01-29,1960-01-29,64.0,3.0,58.0
1960-01-30,1960-01-30,0.0,-0.7,37.0
1960-01-31,1960-01-31,0.0,-4.4,34.0
1960-02-01,1960-02-01,0.0,-4.2,49.0
1960-02-02,1960-02-02,0.0,-3.5,36.0
1960-02-03,1960-02-03,0.0,0.7,40.0
1960-02-04,1960-02-04,45.0,0.2,39.0
1960-02-05,1960-02-05,0.0,-0.2,21.0
1960-02-06,1960-02-06,0.0,-5.4,27.0
1960-02-07,1960-02-07,0.0,-8.6,14.0
1960-02-08,1960-02-08,0.0,-3.4,7.0
1960-02-09,1960-02-09,0.0,0.1,13.0
1960-02-10,1960-02-10,23.0,1.4,34.0
1960-02-11,1960-02-11,18.0,0.3,22.0
1960-02-12,1960-02-12,54.0,-0.6,16.0
1960-02-13,1960-02-13,0.0,-0.7,16.0
1960-02-14,1960-02-14,28.0,-0.2,21.0
1960-02-15,1960-02-15,14.0,0.2,58.0
1960-02-16,1960-02-16,17.0,0.8,76.0
1960-02-17,1960-02-17,1.0,-0.2,65.0
1960-02-18,1960-02-18,0.0,-2.4,18.0
1960-02-19,1960-02-19,0.0,1.0,34.0
1960-02-20,1960-02-20,0.0,3.4,45.0
1960-02-21,1960-02-21,34.0,3.3,47.0
1960-02-22,1960-02-22,40.0,1.5,25.0
1960-02-23,1960-02-23,0.0,2.6,22.0
1960-02-24,1960-02-24,0.0,0.8,45.0
1960-02-25,1960-02-25,0.0,-0.2,40.0
1960-02-26,1960-02-26,10.0,0.2,52.0
1960-02-27,1960-02-27,44.0,7.4,48.0
1960-02-28,1960-02-28,0.0,9.8,38.0
1960-02-29,1960-02-29,27.0,11.1,34.0
1960-03-01,1960-03-01,14.0,9.0,33.0
1960-03-02,1960-03-02,37.0,8.2,32.0
1960-03-03,1960-03-03,75.0,7.9,45.0
1960-03-04,1960-03-04,2.0,6.2,26.0
1960-03-05,1960-03-05,1.0,3.7,28.0
1960-03-06,1960-03-06,0.0,0.8,46.0
1960-03-07,1960-03-07,0.0,-1.8,60.0
1960-03-08,1960-03-08,2.0,-3.7,59.0
1960-03-09,1960-03-09,0.0,0.6,68.0
1960-03-10,1960-03-10,0.0,3.1,55.0
1960-03-11,1960-03-11,6.0,4.8,35.0
1960-03-12,1960-03-12,0.0,7.2,20.0
1960-03-13,1960-03-13,0.0,6.3,18.0
1960-03-14,1960-03-14,0.0,4.2,25.0
1960-03-15,1960-03-15,0.0,3.4,40.0
1960-03-16,1960-03-16,0.0,1.4,50.0
1960-03-17,1960-03-17,0.0,1.0,41.0
1960-03-18,1960-03-18,0.0,-0.2,27.0
1960-03-19,1960-03-19,0.0,0.8,35.0
1960-03-20,1960-03-20,0.0,1.8,32.0
1960-03-21,1960-03-21,0.0,2.7,27.0
1960-03-22,1960-03-22,0.0,4.0,25.0
1960-03-23,1960-03-23,0.0,7.1,35.0
1960-03-24,1960-03-24,0.0,4.7,53.0
1960-03-25,1960-03-25,2.0,8.3,54.0
1960-03-26,1960-03-26,22.0,7.7,38.0
1960-03-27,1960-03-27,1.0,4.5,32.0
1960-03-28,1960-03-28,0.0,4.4,41.0
1960-03-29,1960-03-29,0.0,3.3,43.0
1960-03-30,1960-03-30,0.0,5.0,44.0
1960-03-31,1960-03-31,0.0,4.3,39.0
1960-04-01,1960-04-01,0.0,4.3,36.0
1960-04-02,1960-04-02,0.0,7.1,25.0
1960-04-03,1960-04-03,0.0,9.3,40.0
1960-04-04,1960-04-04,0.0,6.0,48.0
1960-04-05,1960-04-05,0.0,6.4,45.0
1960-04-06,1960-04-06,0.0,7.2,49.0
1960-04-07,1960-04-07,30.0,7.6,57.0
1960-04-08,1960-04-08,24.0,7.0,40.0
1960-04-09,1960-04-09,0.0,7.1,22.0
1960-04-10,1960-04-10,118.0,10.5,36.0
1960-04-11,1960-04-11,39.0,7.8,62.0
1960-04-12,1960-04-12,4.0,8.2,57.0
1960-04-13,1960-04-13,16.0,11.5,62.0
1960-04-14,1960-04-14,5.0,7.2,61.0
1960-04-15,1960-04-15,10.0,5.8,52.0
1960-04-16,1960-04-16,26.0,4.6,27.0
1960-04-17,1960-04-17,0.0,5.9,22.0
1960-04-18,1960-04-18,0.0,7.6,43.0
1960-04-19,1960-04-19,0.0,11.6,56.0
1960-04-20,1960-04-20,0.0,14.9,33.0
1960-04-21,1960-04-21,0.0,8.8,54.0
1960-04-22,1960-04-22,0.0,8.2,52.0
1960-04-23,1960-04-23,19.0,4.7,52.0
1960-04-24,1960-04-24,35.0,3.4,57.0
1960-04-25,1960-04-25,2.0,5.2,49.0
1960-04-26,1960-04-26,45.0,5.0,41.0
1960-04-27,1960-04-27,3.0,5.6,35.0
1960-04-28,1960-04-28,70.0,2.9,28.0
1960-04-29,1960-04-29,0.0,4.2,25.0
1960-04-30,1960-04-30,11.0,6.8,30.0
1960-05-01,1960-05-01,6.0,4.6,42.0
1960-05-02,1960-05-02,2.0,4.0,43.0
1960-05-03,1960-05-03,0.0,8.1,32.0
1960-05-04,1960-05-04,0.0,10.4,13.0
1960-05-05,1960-05-05,0.0,13.6,16.0
1960-05-06,1960-05-06,0.0,14.7,19.0
1960-05-07,1960-05-07,0.0,14.1,33.0
1960-05-08,1960-05-08,0.0,14.0,27.0
1960-05-09,1960-05-09,0.0,15.4,36.0
1960-05-10,1960-05-10,11.0,13.3,36.0
1960-05-11,1960-05-11,2.0,13.8,43.0
1960-05-12,1960-05-12,0.0,15.3,49.0
1960-05-13,1960-05-13,0.0,17.0,44.0
1960-05-14,1960-05-14,0.0,17.5,26.0
1960-05-15,1960-05-15,1.0,18.6,36.0
1960-05-16,1960-05-16,167.0,15.7,22.0
1960-05-17,1960-05-17,2.0,15.3,14.0
1960-05-18,1960-05-18,0.0,14.6,23.0
1960-05-19,1960-05-19,0.0,14.7,33.0
1960-05-20,1960-05-20,24.0,14.5,24.0
1960-05-21,1960-05-21,48.0,12.5,16.0
1960-05-22,1960-05-22,0.0,10.2,31.0
1960-05-23,1960-05-23,0.0,11.8,16.0
1960-05-24,1960-05-24,107.0,10.6,42.0
1960-05-25,1960-05-25,0.0,9.3,46.0
1960-05-26,1960-05-26,0.0,10.7,38.0
1960-05-27,1960-05-27,57.0,14.0,15.0
1960-05-28,1960-05-28,1.0,13.1,21.0
1960-05-29,1960-05-29,95.0,12.8,18.0
1960-05-30,1960-05-30,312.0,12.1,22.0
1960-05-31,1960-05-31,2.0,11.7,19.0
1960-06-01,1960-06-01,0.0,13.5,14.0
1960-06-02,1960-06-02,0.0,16.8,20.0
1960-06-03,1960-06-03,0.0,17.4,25.0
1960-06-04,1960-06-04,0.0,18.8,26.0
1960-06-05,1960-06-05,0.0,19.4,21.0
1960-06-06,1960-06-06,0.0,22.2,14.0
1960-06-07,1960-06-07,1.0,16.8,33.0
1960-06-08,1960-06-08,0.0,17.9,28.0
1960-06-09,1960-06-09,23.0,16.8,37.0
1960-06-10,1960-06-10,0.0,14.2,41.0
1960-06-11,1960-06-11,33.0,14.0,47.0
1960-06-12,1960-06-12,0.0,17.0,48.0
1960-06-13,1960-06-13,5.0,15.6,27.0
1960-06-14,1960-06-14,0.0,14.4,29.0
1960-06-15,1960-06-15,6.0,13.3,26.0
1960-06-16,1960-06-16,18.0,14.3,25.0
1960-06-17,1960-06-17,0.0,16.5,43.0
1960-06-18,1960-06-18,64.0,20.3,31.0
1960-06-19,1960-06-19,7.0,13.5,50.0
1960-06-20,1960-06-20,19.0,12.6,48.0
1960-06-21,1960-06-21,0.0,14.2,28.0
1960-06-22,1960-06-22,0.0,14.2,11.0
1960-06-23,1960-06-23,0.0,21.0,31.0
1960-06-24,1960-06-24,0.0,21.4,45.0
1960-06-25,1960-06-25,0.0,21.4,38.0
1960-06-26,1960-06-26,0.0,20.8,36.0
1960-06-27,1960-06-27,0.0,13.6,43.0
1960-06-28,1960-06-28,119.0,11.2,56.0
1960-06-29,1960-06-29,21.0,11.0,75.0
1960-06-30,1960-06-30,41.0,9.8,60.0
1960-07-01,1960-07-01,5.0,10.5,54.0
1960-07-02,1960-07-02,13.0,11.0,55.0
1960-07-03,1960-07-03,3.0,10.9,48.0
1960-07-04,1960-07-04,2.0,11.3,46.0
1960-07-05,1960-07-05,112.0,15.6,26.0
1960-07-06,1960-07-06,30.0,15.3,44.0
1960-07-07,1960-07-07,1.0,15.6,44.0
1960-07-08,1960-07-08,69.0,15.7,17.0
1960-07-09,1960-07-09,4.0,13.2,37.0
1960-07-10,1960-07-10,42.0,15.3,38.0
1960-07-11,1960-07-11,58.0,17.8,39.0
1960-07-12,1960-07-12,8.0,15.8,46.0
1960-07-13,1960-07-13,0.0,16.4,28.0
1960-07-14,1960-07-14,7.0,19.0,37.0
1960-07-15,1960-07-15,0.0,17.1,23.0
1960-07-16,1960-07-16,0.0,14.4,30.0
1960-07-17,1960-07-17,11.0,17.7,34.0
1960-07-18,1960-07-18,36.0,15.2,48.0
1960-07-19,1960-07-19,5.0,17.5,27.0
1960-07-20,1960-07-20,1.0,15.9,36.0
1960-07-21,1960-07-21,0.0,14.8,16.0
1960-07-22,1960-07-22,10.0,13.9,25.0
1960-07-23,1960-07-23,10.0,12.0,19.0
1960-07-24,1960-07-24,5.0,14.0,30.0
1960-07-25,1960-07-25,0.0,17.1,24.0
1960-07-26,1960-07-26,0.0,15.9,25.0
1960-07-27,1960-07-27,0.0,14.8,23.0
1960-07-28,1960-07-28,22.0,17.2,27.0
1960-07-29,1960-07-29,2.0,17.9,29.0
1960-07-30,1960-07-30,40.0,21.7,35.0
1960-07-31,1960-07-31,20.0,19.3,20.0
1960-08-01,1960-08-01,292.0,16.2,34.0
1960-08-02,1960-08-02,14.0,15.6,36.0
1960-08-03,1960-08-03,259.0,13.7,35.0
1960-08-04,1960-08-04,2.0,14.2,36.0
1960-08-05,1960-08-05,0.0,14.7,20.0
1960-08-06,1960-08-06,2.0,14.4,27.0
1960-08-07,1960-08-07,18.0,15.1,25.0
1960-08-08,1960-08-08,0.0,15.8,17.0
1960-08-09,1960-08-09,6.0,14.8,18.0
1960-08-10,1960-08-10,94.0,13.8,41.0
1960-08-11,1960-08-11,114.0,14.9,18.0
1960-08-12,1960-08-12,76.0,15.3,21.0
1960-08-13,1960-08-13,0.0,12.8,29.0
1960-08-14,1960-08-14,0.0,13.7,13.0
1960-08-15,1960-08-15,2.0,12.7,30.0
1960-08-16,1960-08-16,27.0,13.8,44.0
1960-08-17,1960-08-17,12.0,14.6,26.0
1960-08-18,1960-08-18,64.0,13.3,19.0
1960-08-19,1960-08-19,27.0,13.1,42.0
1960-08-20,1960-08-20,26.0,11.6,33.0
1960-08-21,1960-08-21,3.0,14.9,28.0
1960-08-22,1960-08-22,19.0,19.7,24.0
1960-08-23,1960-08-23,1.0,18.6,38.0
1960-08-24,1960-08-24,0.0,17.9,21.0
1960-08-25,1960-08-25,209.0,20.4,24.0
1960-08-26,1960-08-26,3.0,20.9,23.0
1960-08-27,1960-08-27,97.0,18.0,17.0
1960-08-28,1960-08-28,71.0,16.6,14.0
1960-08-29,1960-08-29,11.0,16.4,37.0
1960-08-30,1960-08-30,11.0,14.4,51.0
1960-08-31,1960-08-31,4.0,13.5,55.0
1960-09-01,1960-09-01,52.0,13.1,36.0
1960-09-02,1960-09-02,66.0,12.2,32.0
1960-09-03,1960-09-03,24.0,16.3,56.0
1960-09-04,1960-09-04,9.0,13.7,44.0
1960-09-05,1960-09-05,15.0,11.4,32.0
1960-09-06,1960-09-06,58.0,10.9,41.0
1960-09-07,1960-09-07,0.0,11.3,23.0
1960-09-08,1960-09-08,0.0,10.0,14.0
1960-09-09,1960-09-09,0.0,14.5,20.0
1960-09-10,1960-09-10,0.0,16.4,22.0
1960-09-11,1960-09-11,0.0,16.6,14.0
1960-09-12,1960-09-12,0.0,16.0,23.0
1960-09-13,1960-09-13,0.0,16.0,12.0
1960-09-14,1960-09-14,0.0,16.6,16.0
1960-09-15,1960-09-15,0.0,16.6,27.0
1960-09-16,1960-09-16,0.0,17.6,47.0
1960-09-17,1960-09-17,3.0,15.3,37.0
1960-09-18,1960-09-18,22.0,13.0,18.0
1960-09-19,1960-09-19,217.0,14.5,20.0
1960-09-20,1960-09-20,0.0,14.2,32.0
1960-09-21,1960-09-21,0.0,12.0,46.0
1960-09-22,1960-09-22,0.0,11.5,26.0
1960-09-23,1960-09-23,0.0,12.4,12.0
1960-09-24,1960-09-24,0.0,13.4,9.0
1960-09-25,1960-09-25,0.0,11.7,17.0
1960-09-26,1960-09-26,0.0,9.4,32.0
1960-09-27,1960-09-27,1.0,7.4,28.0
1960-09-28,1960-09-28,0.0,8.9,32.0
1960-09-29,1960-09-29,7.0,5.4,27.0
1960-09-30,1960-09-30,0.0,7.0,28.0
1960-10-01,1960-10-01,33.0,8.6,42.0
1960-10-02,1960-10-02,0.0,10.3,39.0
1960-10-03,1960-10-03,0.0,12.1,38.0
1960-10-04,1960-10-04,0.0,15.3,32.0
1960-10-05,1960-10-05,0.0,14.1,33.0
1960-10-06,1960-10-06,0.0,15.8,27.0
1960-10-07,1960-10-07,3.0,13.2,12.0
1960-10-08,1960-10-08,64.0,12.2,19.0
1960-10-09,1960-10-09,13.0,9.1,23.0
1960-10-10,1960-10-10,47.0,9.2,27.0
1960-10-11,1960-10-11,51.0,10.4,42.0
1960-10-12,1960-10-12,4.0,6.9,24.0
1960-10-13,1960-10-13,23.0,7.4,18.0
1960-10-14,1960-10-14,23.0,6.0,30.0
1960-10-15,1960-10-15,0.0,5.5,20.0
1960-10-16,1960-10-16,25.0,8.2,54.0
1960-10-17,1960-10-17,7.0,6.7,49.0
1960-10-18,1960-10-18,8.0,5.6,25.0
1960-10-19,1960-10-19,0.0,5.5,13.0
1960-10-20,1960-10-20,0.0,7.5,43.0
1960-10-21,1960-10-21,27.0,6.6,39.0
1960-10-22,1960-10-22,90.0,7.7,38.0
1960-10-23,1960-10-23,54.0,9.1,38.0
1960-10-24,1960-10-24,6.0,12.3,23.0
1960-10-25,1960-10-25,0.0,12.0,23.0
1960-10-26,1960-10-26,147.0,7.8,34.0
1960-10-27,1960-10-27,101.0,7.6,15.0
1960-10-28,1960-10-28,0.0,9.8,18.0
1960-10-29,1960-10-29,16.0,9.6,40.0
1960-10-30,1960-10-30,18.0,9.4,14.0
1960-10-31,1960-10-31,26.0,9.6,25.0
1960-11-01,1960-11-01,213.0,9.5,35.0
1960-11-02,1960-11-02,67.0,10.1,70.0
1960-11-03,1960-11-03,5.0,11.6,57.0
1960-11-04,1960-11-04,42.0,11.9,47.0
1960-11-05,1960-11-05,1.0,8.3,56.0
1960-11-06,1960-11-06,7.0,6.6,40.0
1960-11-07,1960-11-07,2.0,2.9,31.0
1960-11-08,1960-11-08,5.0,0.4,12.0
1960-11-09,1960-11-09,0.0,-1.0,8.0
1960-11-10,1960-11-10,22.0,1.8,29.0
1960-11-11,1960-11-11,0.0,6.4,28.0
1960-11-12,1960-11-12,9.0,5.2,23.0
1960-11-13,1960-11-13,16.0,4.5,17.0
1960-11-14,1960-11-14,7.0,8.0,33.0
1960-11-15,1960-11-15,38.0,7.8,24.0
1960-11-16,1960-11-16,13.0,6.6,49.0
1960-11-17,1960-11-17,63.0,4.0,29.0
1960-11-18,1960-11-18,92.0,5.9,63.0
1960-11-19,1960-11-19,74.0,5.7,28.0
1960-11-20,1960-11-20,3.0,3.6,23.0
1960-11-21,1960-11-21,34.0,5.9,35.0
1960-11-22,1960-11-22,0.0,5.6,33.0
1960-11-23,1960-11-23,2.0,8.1,23.0
1960-11-24,1960-11-24,34.0,8.3,47.0
1960-11-25,1960-11-25,169.0,9.0,46.0
1960-11-26,1960-11-26,80.0,11.3,82.0
1960-11-27,1960-11-27,51.0,7.8,50.0
1960-11-28,1960-11-28,4.0,4.4,47.0
1960-11-29,1960-11-29,23.0,4.4,55.0
1960-11-30,1960-11-30,9.0,8.3,60.0
1960-12-01,1960-12-01,0.0,6.8,37.0
1960-12-02,1960-12-02,0.0,7.6,46.0
1960-12-03,1960-12-03,403.0,7.1,85.0
1960-12-04,1960-12-04,206.0,9.5,99.0
1960-12-05,1960-12-05,0.0,5.6,77.0
1960-12-06,1960-12-06,24.0,3.8,19.0
1960-12-07,1960-12-07,31.0,3.5,15.0
1960-12-08,1960-12-08,0.0,2.1,17.0
1960-12-09,1960-12-09,59.0,0.3,35.0
1960-12-10,1960-12-10,69.0,0.0,51.0
1960-12-11,1960-12-11,1.0,-1.1,31.0
1960-12-12,1960-12-12,0.0,-2.3,19.0
1960-12-13,1960-12-13,0.0,-2.3,16.0
1960-12-14,1960-12-14,28.0,-0.1,22.0
1960-12-15,1960-12-15,1.0,1.1,9.0
1960-12-16,1960-12-16,0.0,0.9,12.0
1960-12-17,1960-12-17,0.0,0.2,11.0
1960-12-18,1960-12-18,29.0,-0.1,23.0
1960-12-19,1960-12-19,92.0,-0.8,38.0
1960-12-20,1960-12-20,6.0,1.2,12.0
1960-12-21,1960-12-21,19.0,1.0,14.0
1960-12-22,1960-12-22,20.0,1.1,31.0
1960-12-23,1960-12-23,0.0,1.6,42.0
1960-12-24,1960-12-24,0.0,0.4,30.0
1960-12-25,1960-12-25,5.0,1.3,53.0
1960-12-26,1960-12-26,28.0,4.2,56.0
1960-12-27,1960-12-27,0.0,3.9,21.0
1960-12-28,1960-12-28,0.0,0.6,11.0
1960-12-29,1960-12-29,0.0,-1.6,9.0
1960-12-30,1960-12-30,27.0,-2.6,39.0
1960-12-31,1960-12-31,16.0,0.5,34.0
1961-01-01,1961-01-01,2.0,2.3,17.0
1961-01-02,1961-01-02,36.0,1.5,21.0
1961-01-03,1961-01-03,32.0,3.0,40.0
1961-01-04,1961-01-04,14.0,1.8,18.0
1961-01-05,1961-01-05,17.0,1.9,26.0
1961-01-06,1961-01-06,36.0,1.2,33.0
1961-01-07,1961-01-07,1.0,1.1,9.0
1961-01-08,1961-01-08,35.0,2.3,22.0
1961-01-09,1961-01-09,0.0,2.4,35.0
1961-01-10,1961-01-10,91.0,2.7,17.0
1961-01-11,1961-01-11,0.0,-0.9,22.0
1961-01-12,1961-01-12,7.0,-3.9,5.0
1961-01-13,1961-01-13,75.0,1.5,43.0
1961-01-14,1961-01-14,14.0,1.0,14.0
1961-01-15,1961-01-15,5.0,0.3,27.0
1961-01-16,1961-01-16,0.0,0.0,37.0
1961-01-17,1961-01-17,0.0,-1.1,49.0
1961-01-18,1961-01-18,0.0,-5.8,38.0
1961-01-19,1961-01-19,0.0,-5.4,25.0
1961-01-20,1961-01-20,0.0,-1.8,24.0
1961-01-21,1961-01-21,142.0,0.8,18.0
1961-01-22,1961-01-22,62.0,1.2,31.0
1961-01-23,1961-01-23,50.0,-2.9,23.0
1961-01-24,1961-01-24,1.0,-6.7,38.0
1961-01-25,1961-01-25,0.0,-7.2,52.0
1961-01-26,1961-01-26,0.0,-11.1,39.0
1961-01-27,1961-01-27,2.0,-7.4,25.0
1961-01-28,1961-01-28,22.0,0.3,41.0
1961-01-29,1961-01-29,100.0,6.0,91.0
1961-01-30,1961-01-30,84.0,5.6,71.0
1961-01-31,1961-01-31,57.0,4.2,46.0
1961-02-01,1961-02-01,102.0,3.6,63.0
1961-02-02,1961-02-02,2.0,1.6,49.0
1961-02-03,1961-02-03,1.0,1.7,32.0
1961-02-04,1961-02-04,63.0,0.3,43.0
1961-02-05,1961-02-05,11.0,-0.4,25.0
1961-02-06,1961-02-06,6.0,5.5,52.0
1961-02-07,1961-02-07,100.0,4.6,78.0
1961-02-08,1961-02-08,92.0,5.6,51.0
1961-02-09,1961-02-09,66.0,7.2,68.0
1961-02-10,1961-02-10,8.0,5.2,49.0
1961-02-11,1961-02-11,92.0,7.0,63.0
1961-02-12,1961-02-12,32.0,4.5,31.0
1961-02-13,1961-02-13,17.0,6.8,14.0
1961-02-14,1961-02-14,0.0,6.0,14.0
1961-02-15,1961-02-15,0.0,7.5,22.0
1961-02-16,1961-02-16,0.0,4.7,2.0
1961-02-17,1961-02-17,0.0,6.6,2.0
1961-02-18,1961-02-18,5.0,5.9,21.0
1961-02-19,1961-02-19,0.0,5.6,18.0
1961-02-20,1961-02-20,3.0,4.6,11.0
1961-02-21,1961-02-21,2.0,2.6,10.0
1961-02-22,1961-02-22,0.0,4.1,18.0
1961-02-23,1961-02-23,2.0,1.7,35.0
1961-02-24,1961-02-24,4.0,7.1,21.0
1961-02-25,1961-02-25,0.0,9.6,19.0
1961-02-26,1961-02-26,2.0,10.8,20.0
1961-02-27,1961-02-27,191.0,8.7,26.0
1961-02-28,1961-02-28,85.0,3.7,40.0
1961-03-01,1961-03-01,14.0,5.0,13.0
1961-03-02,1961-03-02,39.0,5.4,28.0
1961-03-03,1961-03-03,0.0,5.4,25.0
1961-03-04,1961-03-04,0.0,6.1,20.0
1961-03-05,1961-03-05,0.0,5.8,3.0
1961-03-06,1961-03-06,0.0,5.8,6.0
1961-03-07,1961-03-07,0.0,6.8,14.0
1961-03-08,1961-03-08,0.0,4.1,6.0
1961-03-09,1961-03-09,0.0,7.6,6.0
1961-03-10,1961-03-10,0.0,9.0,23.0
1961-03-11,1961-03-11,0.0,8.6,49.0
1961-03-12,1961-03-12,21.0,9.9,84.0
1961-03-13,1961-03-13,21.0,8.3,25.0
1961-03-14,1961-03-14,6.0,9.1,51.0
1961-03-15,1961-03-15,0.0,9.6,41.0
1961-03-16,1961-03-16,0.0,8.4,33.0
1961-03-17,1961-03-17,0.0,12.4,31.0
1961-03-18,1961-03-18,6.0,5.3,74.0
1961-03-19,1961-03-19,0.0,1.7,40.0
1961-03-20,1961-03-20,141.0,0.4,57.0
1961-03-21,1961-03-21,7.0,0.9,67.0
1961-03-22,1961-03-22,39.0,3.2,31.0
1961-03-23,1961-03-23,6.0,7.6,48.0
1961-03-24,1961-03-24,0.0,7.4,58.0
1961-03-25,1961-03-25,0.0,7.2,35.0
1961-03-26,1961-03-26,41.0,6.6,67.0
1961-03-27,1961-03-27,24.0,2.0,70.0
1961-03-28,1961-03-28,74.0,4.1,69.0
1961-03-29,1961-03-29,41.0,7.2,79.0
1961-03-30,1961-03-30,122.0,4.8,37.0
1961-03-31,1961-03-31,57.0,1.5,40.0
1961-04-01,1961-04-01,9.0,5.8,49.0
1961-04-02,1961-04-02,94.0,1.7,24.0
1961-04-03,1961-04-03,2.0,4.1,27.0
1961-04-04,1961-04-04,13.0,5.6,26.0
1961-04-05,1961-04-05,17.0,12.8,42.0
1961-04-06,1961-04-06,0.0,14.8,28.0
1961-04-07,1961-04-07,54.0,10.0,22.0
1961-04-08,1961-04-08,2.0,5.3,34.0
1961-04-09,1961-04-09,0.0,5.7,20.0
1961-04-10,1961-04-10,0.0,7.0,39.0
1961-04-11,1961-04-11,0.0,9.1,25.0
1961-04-12,1961-04-12,0.0,10.2,26.0
1961-04-13,1961-04-13,5.0,13.6,27.0
1961-04-14,1961-04-14,5.0,13.9,29.0
1961-04-15,1961-04-15,0.0,10.7,25.0
1961-04-16,1961-04-16,1.0,11.6,26.0
1961-04-17,1961-04-17,0.0,10.1,16.0
1961-04-18,1961-04-18,0.0,10.0,30.0
1961-04-19,1961-04-19,0.0,8.3,18.0
1961-04-20,1961-04-20,0.0,13.1,37.0
1961-04-21,1961-04-21,0.0,12.2,28.0
1961-04-22,1961-04-22,4.0,15.4,25.0
1961-04-23,1961-04-23,145.0,13.7,19.0
1961-04-24,1961-04-24,4.0,13.0,16.0
1961-04-25,1961-04-25,0.0,11.3,21.0
1961-04-26,1961-04-26,43.0,12.4,33.0
1961-04-27,1961-04-27,0.0,12.1,25.0
1961-04-28,1961-04-28,1.0,11.2,20.0
1961-04-29,1961-04-29,9.0,10.7,38.0
1961-04-30,1961-04-30,9.0,11.6,28.0
1961-05-01,1961-05-01,24.0,8.6,9.0
